state,district,block,panchayat,village,village_id,year,week,demand,date
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,43,91.0,2024-10-21
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,44,91.0,2024-10-28
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,45,85.0,2024-11-04
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,46,92.0,2024-11-11
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,47,97.0,2024-11-18
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,48,111.0,2024-11-25
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,49,109.0,2024-12-02
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,50,97.0,2024-12-09
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,51,115.0,2024-12-16
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,52,115.0,2024-12-23
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,1,115.0,2024-12-30
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,2,128.0,2025-01-06
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,3,135.0,2025-01-13
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,4,137.0,2025-01-20
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,5,128.0,2025-01-27
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,6,135.0,2025-02-03
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,7,142.0,2025-02-10
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,8,149.0,2025-02-17
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,9,141.0,2025-02-24
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,10,145.0,2025-03-03
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,11,140.0,2025-03-10
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,12,141.0,2025-03-17
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,13,156.0,2025-03-24
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,14,160.0,2025-03-31
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,15,149.0,2025-04-07
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,16,156.0,2025-04-14
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,17,151.0,2025-04-21
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,18,142.0,2025-04-28
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,19,147.0,2025-05-05
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,20,154.0,2025-05-12
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,21,140.0,2025-05-19
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,22,148.0,2025-05-26
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,23,115.0,2025-06-02
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,24,137.0,2025-06-09
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,25,128.0,2025-06-16
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,26,121.0,2025-06-23
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,27,121.0,2025-06-30
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,28,102.0,2025-07-07
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,29,111.0,2025-07-14
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,30,112.0,2025-07-21
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,31,117.0,2025-07-28
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,32,99.0,2025-08-04
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,33,94.0,2025-08-11
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,34,94.0,2025-08-18
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,35,102.0,2025-08-25
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,36,96.0,2025-09-01
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,37,88.0,2025-09-08
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,38,95.0,2025-09-15
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,39,96.0,2025-09-22
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,40,97.0,2025-09-29
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,41,85.0,2025-10-06
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,42,89.0,2025-10-13
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,43,89.0,2025-10-20
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,44,93.0,2025-10-27
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,45,97.0,2025-11-03
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,46,99.0,2025-11-10
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,47,100.0,2025-11-17
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,48,101.0,2025-11-24
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,49,96.0,2025-12-01
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,50,106.0,2025-12-08
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,51,110.0,2025-12-15
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2025,52,111.0,2025-12-22
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,1,89.0,2024-01-01
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,2,95.0,2024-01-08
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,3,106.0,2024-01-15
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,4,99.0,2024-01-22
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,5,102.0,2024-01-29
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,6,102.0,2024-02-05
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,7,95.0,2024-02-12
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,8,107.0,2024-02-19
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,9,109.0,2024-02-26
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,10,123.0,2024-03-04
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,11,110.0,2024-03-11
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,12,113.0,2024-03-18
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,13,112.0,2024-03-25
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,14,106.0,2024-04-01
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,15,119.0,2024-04-08
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,16,116.0,2024-04-15
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,17,115.0,2024-04-22
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,18,105.0,2024-04-29
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,19,116.0,2024-05-06
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,20,99.0,2024-05-13
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,21,108.0,2024-05-20
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,22,115.0,2024-05-27
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,23,95.0,2024-06-03
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,24,95.0,2024-06-10
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,25,96.0,2024-06-17
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,26,90.0,2024-06-24
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,27,82.0,2024-07-01
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,28,88.0,2024-07-08
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,29,79.0,2024-07-15
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,30,85.0,2024-07-22
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,31,75.0,2024-07-29
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,32,86.0,2024-08-05
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,33,71.0,2024-08-12
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,34,71.0,2024-08-19
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,35,76.0,2024-08-26
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,36,63.0,2024-09-02
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,37,70.0,2024-09-09
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,38,75.0,2024-09-16
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,39,59.0,2024-09-23
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,40,68.0,2024-09-30
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,41,70.0,2024-10-07
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,42,72.0,2024-10-14
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,43,62.0,2024-10-21
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,44,63.0,2024-10-28
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,45,74.0,2024-11-04
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,46,75.0,2024-11-11
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,47,76.0,2024-11-18
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,48,79.0,2024-11-25
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,49,76.0,2024-12-02
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,50,83.0,2024-12-09
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,51,86.0,2024-12-16
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2024,52,83.0,2024-12-23
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,1,100.0,2024-12-30
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,2,95.0,2025-01-06
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,3,89.0,2025-01-13
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,4,102.0,2025-01-20
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,5,95.0,2025-01-27
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,6,107.0,2025-02-03
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,7,111.0,2025-02-10
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,8,102.0,2025-02-17
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,9,114.0,2025-02-24
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,10,112.0,2025-03-03
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,11,115.0,2025-03-10
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,12,122.0,2025-03-17
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,13,111.0,2025-03-24
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,14,108.0,2025-03-31
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,15,108.0,2025-04-07
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,16,107.0,2025-04-14
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,17,111.0,2025-04-21
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,18,112.0,2025-04-28
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,19,110.0,2025-05-05
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,20,111.0,2025-05-12
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,21,105.0,2025-05-19
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,22,111.0,2025-05-26
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,23,99.0,2025-06-02
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,24,113.0,2025-06-09
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,25,99.0,2025-06-16
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,26,88.0,2025-06-23
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,27,84.0,2025-06-30
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,28,90.0,2025-07-07
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,29,83.0,2025-07-14
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,30,86.0,2025-07-21
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,31,82.0,2025-07-28
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,32,77.0,2025-08-04
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,33,71.0,2025-08-11
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,34,65.0,2025-08-18
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,35,69.0,2025-08-25
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,36,75.0,2025-09-01
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,37,70.0,2025-09-08
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,38,61.0,2025-09-15
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,39,69.0,2025-09-22
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,40,70.0,2025-09-29
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,41,63.0,2025-10-06
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,42,69.0,2025-10-13
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,43,69.0,2025-10-20
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,44,64.0,2025-10-27
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,45,73.0,2025-11-03
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,46,76.0,2025-11-10
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,47,81.0,2025-11-17
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,48,83.0,2025-11-24
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,49,72.0,2025-12-01
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,50,77.0,2025-12-08
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,51,87.0,2025-12-15
Tamil Nadu,Salem,Yercaud,Nallur Gp,Nallur,Tamil Nadu|Salem|Yercaud|Nallur,2025,52,90.0,2025-12-22
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,1,9.0,2024-01-01
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,2,9.0,2024-01-08
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,3,4.0,2024-01-15
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,4,8.0,2024-01-22
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,5,6.0,2024-01-29
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,6,5.0,2024-02-05
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,7,6.0,2024-02-12
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,8,8.0,2024-02-19
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,9,7.0,2024-02-26
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,10,7.0,2024-03-04
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,11,6.0,2024-03-11
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,12,11.0,2024-03-18
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,13,6.0,2024-03-25
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,14,8.0,2024-04-01
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,15,7.0,2024-04-08
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,16,8.0,2024-04-15
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,17,9.0,2024-04-22
Tamil Nadu,Villupuram,Gingee,Melpakkam Gp,Melpakkam,Tamil Nadu|Villupuram|Gingee|Melpakkam,2024,18,7.0,2024-04-29
